X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-80.9997921846167,46.4937854808875,117,137284697,9000000118,AIDS Bureau,"CBAESP, HR Program",Sudbury Action Centre for Youth, , , ,95 Pine Street, ,Practice Location,Greater Sudbury,P3C1W9,20210527134037,20210527083729
-80.9979541809621,46.4660569765652,118,137284698,9000000119,AIDS Bureau,CBAESP,Sudbury and District Health Unit (operating as Public Health Sudbury & Districts), , , ,1300 Paris Street, ,Practice Location,Greater Sudbury,P3E3A3,20210527134926,20210527083722
-80.9922181821556,46.4937897812868,119,137284699,9000000120,AIDS Bureau,"AT site, HIV POC Testing",Sudbury and District Health Unit (operating as Public Health Sudbury & Districts), , , ,10 Elm Street,Unit 130,Practice Location,Greater Sudbury,P3C5N3,20210527134917,20210527083726
-79.3728782867884,43.7228542977718,120,137284700,9000000121,AIDS Bureau,HIV Outpatient Clinic,"Sunnybrook Health Sciences Centre, Anita Rachlis Clinic", , , ,2075 Bayview Avenue,Room H266,Practice Location,Toronto,M4N3M5,20210527133905,20210527083732
-79.4684143145404,43.6919377879114,121,137284701,9000000122,AIDS Bureau,"CBAESP, HR Program",Syme-Woolner Neighbourhood and Family Centre, , , ,2468 Eglinton Avenue West, ,Practice Location,Toronto,M6M5E2,20210527134455,20210527083724
-79.392509490789,43.6971822923589,122,137284702,9000000124,AIDS Bureau,CBAESP,Teresa Group Child and Family Aid, , , ,124 Merton Street,Suite 104,Practice Location,Toronto,M4S2Z2,20210527134301,20210527083728
-79.8649878022448,43.2551155924887,123,137284703,9000000125,AIDS Bureau,"CBAESP, HR Program",The AIDS Network, , , ,140 King Street East,"Suite 101, Lower Level",Practice Location,Hamilton,L8N1B2,20210527134226,20210527083734
-75.6476279199536,45.4012330535358,124,137284704,9000000126,AIDS Bureau,"HCV Team, HIV POC Testing","The Ottawa Hospital
Department of Medicine
Division of Infectious Diseases", , , ,501 Smyth Road,"Postal Office Box 223, Second Floor",Practice Location,Ottawa,K1H8L6,20210527133647,20210527083726
-89.2588578655285,48.4005803583756,125,137284705,9000000127,AIDS Bureau,"CBAESP, AT Site, HIV POC Testing",Thunder Bay District Health Unit, , , ,999 Balmoral Street, ,Practice Location,Thunder Bay,P7B6E7,20210527134357,20210527083731
-79.3248615685559,43.6898798942139,126,137284706,9000000128,AIDS Bureau,HIV Outpatient Clinic,"Michael Garron Hospital
Immunodeficiency Clinic", , , ,825 Coxwell Avenue East, ,Practice Location,Toronto,M4C3E7,20210527134205,20210527083723
-79.3890020862379,43.6582129856825,127,137284707,9000000129,AIDS Bureau,HIV Outpatient Clinic,"Toronto General Hospital
Immunodeficiency Clinic", , , ,585 University Avenue,13nu-1300,Practice Location,Toronto,M5G2N2,20210527134026,20210527083728
-79.3717692810243,43.6614407870482,128,137284708,9000000130,AIDS Bureau,CBAESP,Toronto People With AIDS Foundation, , , ,200 Gerrard Street East,2nd Floor,Practice Location,Toronto,M5A2E6,20210527133923,20210527083721
-79.4522111062831,43.6569253825226,129,137284709,9000000131,AIDS Bureau,"AT site, HIV POC Testing","Toronto Public Health, Crossways Sexual Health Clinic", , , ,2340 Dundas Street West, ,Practice Location,Toronto,M6P4A9,20210527134351,20210527083733
-79.2575822543769,43.7728964118863,130,137284710,9000000132,AIDS Bureau,"AT site, HIV POC Testing","Toronto Public Health, Scarborough Sexual Health Clinic", , , ,160 Borough Drive, ,Practice Location,Toronto,M1P4N8,20210527134510,20210527083725
-79.3793803830219,43.6565442858355,131,137284711,9000000133,AIDS Bureau,"AT site, HR Program, HIV POC Testing","Toronto Public Health, The Works", , , ,277 Victoria Street,Main Floor,Practice Location,Toronto,M5B1W2,20210527134847,20210527083730
-79.5620014987831,46.337984129593,132,137284712,9000000134,AIDS Bureau,CBAESP,Union of Ontario Indians, , , ,1 Migizii Miikan,Postal Office Box 711,Practice Location,North Bay,P1B8J8,20210527134326,20210527083723
-79.4449441094937,43.7195344938406,133,137284713,9000000135,AIDS Bureau,"CBAESP, AT site, HR Program, HIV POC Testing",Unison Health and Community Services, , , ,12 Flemington Road, ,Practice Location,Toronto,M6A2N4,20210527134832,20210527083727
-79.3883722860776,43.6586745857928,134,137284714,9000000136,AIDS Bureau,"HCV Team, HIV POC Testing","University Health Network, Toronto General Hospital", , , ,200 Elizabeth Street,Rfe 1s417,Practice Location,Toronto,M5G2C4,20210527133825,20210527083732
-75.6803943325576,45.4217354556591,135,137284715,9000000137,AIDS Bureau,HIV Outpatient Clinic,"University of Ottawa Health Services, HIV Clinic", , , ,100 Marie-Curie Private,Suite 300,Practice Location,Ottawa,K1N6N5,20210527133944,20210527083724
-82.493422566104,42.5920535486648,136,137284716,9000000139,AIDS Bureau,CBAESP,"Walpole Island First Nation, Bkejwanong Territory", , , ,117 Tahgahoning Road, ,Practice Location,Wallaceburg,N8A4K9,20210527134353,20210527083729
-79.2781267548724,43.703960998848,137,137284717,9000000140,AIDS Bureau,"CBAESP, HR Program",Warden Woods Community Centre, , , ,74 Firvalley Court, ,Practice Location,Toronto,M1L1N9,20210527134029,20210527083722
-79.873043404336,43.2498311911779,138,137284718,9000000141,AIDS Bureau,"HCV Team, HIV POC Testing",Wayside House of Hamilton, , , ,15 Charlton Avenue West, ,Practice Location,Hamilton,L8P2B8,20210527134444,20210527083727
-79.7120767954146,43.728077482848,139,137284719,9000000142,AIDS Bureau,"HCV Team, HIV Outpatient Clinic, HIV POC Testing","WellFort Community Health Services, Bloom Clinic", , , ,40 Finchgate Boulevard,Suite 224,Practice Location,Brampton,L6T3J1,20210527134206,20210527083731
-80.2337469429557,43.5248898226398,140,137284720,9000000143,AIDS Bureau,"AT site, HIV POC Testing","Wellington-Dufferin-Guelph Health Unit, Sexual Health Clinic", , , ,160 Chancellors Way, ,Practice Location,Guelph,N1G0E1,20210527134157,20210527083724
-83.0024599977925,42.3137755740864,141,137284721,9000000144,AIDS Bureau,"CBAESP, AT Site, HIV Outpatient Clinic, HIV POC Testing","Windsor Regional Hospital, Tecumseh Byng Clinic, HIV Care Program", , , ,1275 Walker Road,Suite 10,Practice Location,Windsor,N8Y4X9,20210527134750,20210527083729
-83.0300581052817,42.3028268707674,142,137284722,9000000145,AIDS Bureau,"AT Site, HCV Team, HIV POC Testing",Windsor-Essex Community Health Centre, , , ,1361 Ouellette Avenue,Suite 101,Practice Location,Windsor,N8X1J6,20210527134953,20210527083722
-79.3828448845793,43.661686786578,143,137284723,9000000146,AIDS Bureau,"CBAESP, AT Site, HIV POC Testing",Women's Health in Women's Hands, , , ,2 Carlton Street,Suite 500,Practice Location,Toronto,M5B1J3,20210527134339,20210527083726
-79.4545263429724,44.0598170527271,144,137284724,9000000147,AIDS Bureau,"AT site, HIV POC Testing","York Region Public Health Services
Sexual Health Clinic", , , ,22 Prospect Street, ,Practice Location,Newmarket,L3Y3S9,20210527134437,20210527083731
-79.3843069850252,43.6614536864693,145,137284725,9000000026,Community Health Centre,Site,Centre Francophone de Toronto, , , ,22 College Street,Main Floor, ,Toronto,M5G1K2,20210527134731,20210526121136
-91.658751975276,49.4159547179573,146,137284726,9000000073,Community Health Centre,Site,Mary Berglund Community Health Centre, , , ,1100 Main Street,Postal Office Box 450, ,Ignace,P0T1T0,20210527134543,20210526121136
-79.5022750171787,43.5994625701036,147,137284727,9000000030,Community Health Centre,Site,Lakeshore Area Multi-Services Project Inc., , , ,5th Street,Unit 185, ,Toronto,M8V2Z5,20210527134322,20210526121137
-77.6946246024979,45.4820064774709,148,137284728,9000000062,Community Health Centre,Site,St. Francis Memorial Hospital - Rainbow Valley Community Health Centre, , , ,7 Saint Francis Memorial Drive, , ,Barry's Bay,K0J1B0,20210527133620,20210526121137
-79.2318576791002,42.9937677750472,149,137284729,9000000015,Community Health Centre,Site,Centre de santé communautaire Hamilton-Wentworth-Niagara Inc, , , ,810 Rue East Main, , ,Welland,L3B3Y4,20210527133727,20210526121137
-75.7099093412657,45.409038252248,150,137284730,9000000060,Community Health Centre,Site,Somerset West Community Health Centre, , , ,55 Eccles Street, , ,Ottawa,K1R6S3,20210527133756,20210526121137
-80.3442035664671,43.3970152949571,151,137284731,9000000012,Community Health Centre,Site,Langs Farm Village Association, , , ,1145 Concession Road, , ,Cambridge,N3H4L5,20210527134203,20210526121138
-79.3698123797653,43.6542205858708,152,137284732,9000000024,Community Health Centre,Site,Anishnawbe Health Toronto, , , ,225 Queen Street East, , ,Toronto,M5A1S4,20210527134913,20210526121138
-81.3390920300282,48.4755213677174,153,137284733,9000000072,Community Health Centre,Site,Misiway Milopemahtesewin Community Health Centre, , , ,130 Wilson Avenue, , ,Timmins,P4N2S9,20210527134629,20210526121138
-75.7880086635263,45.3664345416751,154,137284734,9000000057,Community Health Centre,Site,Pinecrest-Queensway Community Health Centre, , , ,1365 Richmond Road,Second Floor, ,Ottawa,K2B6R7,20210527134915,20210526121138
-78.7470242412701,44.3439597348966,155,137284735,9000000042,Community Health Centre,Site,Community Care City of Kawartha Lakes, , , ,108 Angeline Street South, , ,Kawartha Lakes,K9V3L5,20210527133627,20210526121138
-81.2297278086321,42.9890499806711,156,137284736,9000000006,Community Health Centre,Site,London InterCommunity Health Centre, , , ,659 Dundas Street East, , ,London,N5W2Z1,20210527134925,20210526121139
-80.9983017841307,46.4937706809636,157,137284737,9000000069,Community Health Centre,Site,Centre de santé communautaire du Grand Sudbury, , , ,19 Frood Road, , ,Greater Sudbury,P3C4Y9,20210527133942,20210526121139
-79.4548378083342,43.6706866848155,158,137284738,9000000027,Community Health Centre,Site,Davenport-Perth Neighbourhood and Community Health Centre, , , ,1900 Davenport Road, , ,Toronto,M6N1B7,20210527134119,20210526121139
-81.605651291763,42.6048045944211,159,137284739,9000000008,Community Health Centre,Site,West Elgin Community Health Centre, , , ,153 Main Street,Postal Office Box 761, ,West Lorne,N0L2P0,20210527134135,20210526121139
-79.3828448845793,43.661686786578,160,137284740,9000000038,Community Health Centre,Site,Women's Health in Women's Hands, , , ,2 Carlton Street,Suite 500, ,Toronto,M5B1J3,20210527133921,20210526121139
-80.5509235450994,43.5441784108583,161,137284741,9000000013,Community Health Centre,Site,Woolwich Community Health Centre, , , ,10 Parkside Drive,Postal Office Box 370, ,St. Jacobs,N0B2N0,20210527133917,20210526121139
-79.3973703899105,43.6696121872957,162,137284742,9000000032,Community Health Centre,Site,Planned Parenthood Toronto, , , ,36 Prince Arthur Avenue,Unit B, ,Toronto,M5R1A9,20210527134141,20210526121140
-79.3655888788719,43.6593848869735,163,137284743,9000000033,Community Health Centre,Site,Regent Park Community Health Centre, , , ,465 Dundas Street East, , ,Toronto,M5A2B2,20210527134816,20210526121140
-79.5717173499078,43.7193370878944,164,137284744,9000000021,Community Health Centre,Site,Rexdale Community Health Centre, , , ,8 Taber Road, , ,Toronto,M9W3A4,20210527134332,20210526121140
-75.6836023342714,45.4293894568305,165,137284745,9000000058,Community Health Centre,Site,Sandy Hill Community Health Centre, , , ,221 Nelson Street, , ,Ottawa,K1N1C7,20210527133751,20210526121140
-79.4890228163551,43.6380582774994,166,137284746,9000000035,Community Health Centre,Site,Stonegate Community Health Centre, , , ,150 Berry Road, , ,Toronto,M8Y1W3,20210527134428,20210526121141
-75.8419993433954,44.9143526616307,167,137284747,9000000051,Community Health Centre,Site,Rideau Community Health Services, , , ,354 Read Street,Postal Office Box 550, ,Merrickville,K0G1N0,20210527134025,20210526121141
-79.8616688024872,43.2699442952676,168,137284748,9000000019,Community Health Centre,Site,Compass Community Health Centre, , , ,438 Hughson Street North, , ,Hamilton,L8L4N5,20210527135028,20210526121141
-76.4920591027904,44.2624337204799,169,137284749,9000000050,Community Health Centre,Site,Kingston Community Health Centres, , , ,263 Weller Avenue, , ,Kingston,K7K2V4,20210527134540,20210526121141
-82.0025006598887,43.0963356616634,170,137284750,9000000003,Community Health Centre,Site,North Lambton Community Health Centre, , , ,59 King Street West,Unit 3, ,Lambton Shores,N0N1J0,20210527133834,20210526121141
-89.2374641574223,48.391220158587,171,137284751,9000000074,Community Health Centre,Site,NorWest Community Health Centre, , , ,525 Simpson Street, , ,Thunder Bay,P7C3J6,20210527134428,20210526121142
-77.3155990890198,44.4749519221114,172,137284752,9000000049,Community Health Centre,Site,Gateway Community Health Centre, , , ,41 McCellan Street,Postal Office Bag 99, ,Tweed,K0K3J0,20210527134208,20210526121142
-81.750285500906,43.3099490114574,173,137284753,9000000002,Community Health Centre,Site,Grand Bend Area Community Health Centre, , , ,69 Main Street East, , ,Lambton Shores,N0M2T0,20210527134905,20210526121142
-79.8649483024488,43.2575967929297,174,137284754,9000000017,Community Health Centre,Site,Hamilton Urban Core Community Health Centre, , , ,71 Rebecca Street, , ,Hamilton,L8R1B6,20210527133823,20210526121142
-80.4975237197475,43.4505588970403,175,137284755,9000000011,Community Health Centre,Site,Kitchener Downtown Community Health Centre, , , ,44 Francis Street South, , ,Kitchener,N2G2A2,20210527135044,20210526121142
-79.5116889309841,43.7217846911254,176,137284756,9000000039,Community Health Centre,Site,Black Creek Community Health Centre, , , ,2202 Jane Street,Suite 5, ,Toronto,M3M1A4,20210527134514,20210526121143
-75.7334234468763,45.3833267468651,177,137284757,9000000052,Community Health Centre,Site,Carlington Community and Health Services, , , ,900 Merivale Road, , ,Ottawa,K1Z5Z8,20210527133853,20210526121143
-75.6977601377841,45.4154713538583,178,137284758,9000000054,Community Health Centre,Site,Centretown Community Health Centre, , , ,420 Cooper Street, , ,Ottawa,K2P2N6,20210527134434,20210526121143
-76.1948488412014,44.6945998086394,179,137284759,9000000048,Community Health Centre,Site,Country Roads Community Health Centre, , , ,4319 Cove Road,Postal Office Box 58, ,Portland,K0G1V0,20210527133756,20210526121143
-74.7315992855277,45.0291998270635,180,137284760,9000000053,Community Health Centre,Site,Centre de santé communautaire de l'Estrie, , , ,841 Rue Sydney, , ,Cornwall,K6H3J7,20210527134012,20210526121143
-79.6705143610073,47.5082264099341,181,137284761,9000000071,Community Health Centre,Site,Centre de santé communautaire du Témiskaming, , , ,20 May Street South, , ,Temiskaming Shores,P0J1P0,20210527134200,20210526121144
-79.4447894023233,43.6388352796911,182,137284762,9000000028,Community Health Centre,Site,East End Health Community Health Centre, , , ,1619 Queen Street, , ,Toronto,M4L1G4,20210527134209,20210526121144
-79.3326165727872,43.7098299973552,183,137284763,9000000029,Community Health Centre,Site,Flemingdon Health Centre, , , ,10 Gateway Boulevard, , ,Toronto,M3C3A1,20210527134144,20210526121144
-79.4584266081268,43.6553586819588,184,137284764,9000000036,Community Health Centre,Site,The Four Villages Community Health Centre, , , ,1700 Bloor Street West, , ,Toronto,M6P4C3,20210527133652,20210526121144
-79.4033967907634,43.6574630848833,185,137284765,9000000023,Community Health Centre,Site,Access Alliance Multicultural Health and Community Services, , , ,340 College Street,Suite 500, ,Toronto,M5T3A9,20210527134413,20210526121144
-79.6656947368721,44.3470095923231,186,137284766,9000000063,Community Health Centre,Site,Barrie Community Health Centre, , , ,490 Huronia Road, , ,Barrie,L4N4C3,20210527133629,20210526121145
-79.339122070572,43.6610322884885,187,137284767,9000000034,Community Health Centre,Site,South Riverdale Community Health Centre, , , ,955 Queen Street East, , ,Toronto,M4M3P3,20210527134458,20210526121145
-79.2240590426108,43.760956911345,188,137284768,9000000045,Community Health Centre,Site,Scarborough Centre for Healthy Communities, , , ,629 Markham Road,Unit 2, ,Toronto,M1H2A4,20210527134615,20210526121145
-75.6750538279253,45.3879918501201,189,137284769,9000000061,Community Health Centre,Site,South-East Ottawa Community Health Centre, , , ,1355 Bank Street,Suite 600, ,Ottawa,K1H8K7,20210527134835,20210526121145
-83.0258200040358,42.3034498710896,190,137284770,9000000001,Community Health Centre,Site,City Centre (CMHA) Community Health Centre, , , ,1400 Windsor Avenue, , ,Windsor,N8X3L9,20210527134553,20210526121145
-76.378552729188,45.0224915575423,191,137284771,9000000055,Community Health Centre,Site,Lanark Renfrew Health and Community Services, , , ,207 Robertson Drive, , ,Lanark,K0G1K0,20210527134142,20210526121146
-80.2512768505767,43.5478884258337,192,137284772,9000000010,Community Health Centre,Site,Guelph Community Health Centre, , , ,176 Wyndham Street North, , ,Guelph,N1H8N9,20210527134312,20210526121146
-82.419385013822,49.4149243424971,193,137284773,9000000066,Community Health Centre,Site,Centre de santé communautaire de Kapuskasing, , , ,27 Kolb Avenue, , ,Kapuskasing,P5N1G2,20210527134832,20210526121146
-79.7429203846118,43.4957285406482,194,137284774,9000000067,Community Health Centre,Site,Centre de santé Univi Health Centre, , , ,44 Christopher Road, , ,Oakville,P0M2N0,20210527134744,20210526121146
-75.6834035346056,45.4340993576427,195,137284775,9000000056,Community Health Centre,Site,Ottawa Inner City Health Inc., , , ,5 Myrand Avenue, , ,Ottawa,K1N5N7,20210527134942,20210526121146
-78.9715133889611,42.904104170681,196,137284776,9000000014,Community Health Centre,Site,Bridges Community Health Centre, , , ,1485 Garrison Road, , ,Fort Erie,L2A1P8,20210527134839,20210526121147
-79.1420015760042,44.4268713308185,197,137284777,9000000041,Community Health Centre,Site,Brock Community Health Centre, , , ,720 Simcoe Street,Postal Office Box 279, ,Beaverton,L0K1A0,20210527135038,20210526121147
